age,income
43.80463858702481,628879.1107462847
40.80676160175625,584292.6256572759
38.008071867067294,555005.6772931253
45.321542594341786,547402.6283435648
38.133077222240594,603223.0548961128
37.43956774740741,559623.3171481771
40.965344456190046,573020.8523019537
35.69268331422486,602682.8497539673
36.676447149378966,551868.9668627777
40.702687367090924,504417.1686877607
34.53036205108969,557448.6192906677
33.600158942367464,655448.0420702159
43.91447067539701,608303.1992993847
42.091846818740294,597348.4808137892
35.841485663236824,569429.4676444175
29.73116735042376,630506.1141980636
45.61569242712373,671348.3843176824
41.401806316855165,555290.559769839
42.090422521126,646341.6642936761
44.678719161565226,652481.2742603547
49.41960901350308,580710.8543596142
32.72200645837192,672741.7904254318
47.31082090468563,650190.9747236262
43.27485549217819,625472.9951034165
31.869307716293868,498805.2131812599
39.910813261651995,637430.9012961173
31.211276499394852,558190.5669239154
42.43573090219532,567501.8641918206
33.58658375993559,693647.4477820417
42.44217138684401,690595.8527699437
49.94273883177835,629107.045480401
39.68900790232716,526834.4517686965
43.30272844806938,656062.7450884725
45.5715453550365,659864.6026387122
33.330842441517255,534651.081209447
40.42571504505187,642874.9913142052
38.50257775030658,563457.820762757
36.216659636184765,599062.7606105335
35.37962029101223,563770.8918700236
40.361977596680596,616060.693235387
40.64857919884548,668481.7043442099
29.148675708269813,708179.2762426842
41.397638994625574,592094.8668568436
41.68981439631485,509182.4170813178
34.03883057113541,555545.4934269341
36.71944063994906,606267.1616324978
45.662883470562434,600664.1533796863
40.61891685547922,574268.0881353472
31.736761739369896,524971.1906350893
37.215923610057295,694508.384872992
42.65305735030894,625284.2258041343
36.32077643554031,742963.3954774481
42.6618879151154,567800.1678014665
37.37846790288536,592428.5729136579
39.23344999143207,645335.3059280006
40.99733374678337,574967.7808067815
37.64489389376483,555617.6840503165
41.68857884413409,588509.661183302
42.27541755932202,600407.5148748222
32.970699174345434,580512.2461904358
40.288029070147616,560309.5972735084
44.7502026013707,654115.214593341
41.65447742604205,554035.2037648765
35.175657224950214,586823.8276761842
41.19137987487968,539696.3586702298
47.53176589089802,509811.7042156062
39.71835080014693,630640.3529116899
47.98298489590004,585653.5681856257
39.20295946542712,563044.0793186367
29.181854030385104,600843.7377269352
44.400886228910025,619316.9588419513
40.22942627386413,634592.3076375474
42.578464340589505,614182.1246656593
43.62597256063617,650270.8823112915
38.6469518946645,548963.746208644
42.82692545781044,602995.1069561712
50.01635796972751,536460.035045461
39.73882601294756,602236.9962195976
36.37848234511446,542630.4695515832
42.969601558077585,568375.7102441478
37.329762410814205,608436.0922820513
44.90626605029054,619432.5373692609
53.394282917511646,581416.1332682485
34.73297985957361,625371.0866008219
32.88584478992087,652082.8006752168
44.29301038114066,614223.6128625365
48.67946230034447,481599.812173978
39.67914506119319,711549.2626908869
38.0488383442533,691247.2443187757
37.07578817668714,625195.8555805079
34.32912572169607,508116.4454988358
42.66752881676832,611953.8309088947
38.25197306284904,584853.8146280991
38.98107952077367,637504.4607877543
43.692179602688036,590144.3994602271
38.701372770164454,523400.9705232427
38.2571357559239,539701.4057646211
44.1914779643024,508616.0850821908
42.61656263920912,542850.6547548046
46.65748830879001,676531.5807085087
34.737720619736464,712038.1429658292
41.42090416299265,665842.1961421504
39.05645263622701,636026.3469719386
35.79266519931809,590189.7354051998
40.25742494718017,636492.7504139757
36.93406394538708,610851.8291875036
41.53599369145165,650238.2669447898
38.6634233283791,538685.6073198364
39.964208314983445,669767.1689891901
40.88851423639907,561241.7478203288
38.544920835610434,575952.6909292656
35.451616934996096,614238.0843206306
44.896494335364906,657315.565553469
40.571592015132005,619966.3827671362
37.459000787264856,575803.7249277644
37.863189575087446,677588.3169787916
39.46091363189484,647582.5532478688
41.84131656685624,581547.2973765358
41.353253350653056,513777.56912588485
46.46607390650886,514240.77531925944
43.34985662186349,642787.9754945001
38.28348783148178,663179.1734080412
42.93546453182504,599159.2612533077
43.79527294467343,579543.3489933277
42.41027374749107,633056.0535030985
38.319784362142066,581905.6767194043
49.466230708701545,556456.3407106971
44.174403190961606,592206.3936251245
40.26669297230968,541364.9819487197
43.41621275429155,542173.315247138
40.80494576912974,548769.6058618842
35.91797678848657,596033.5643218845
41.349914652499464,700266.2408153401
38.53171270764568,630296.3530427987
37.393925997224564,607712.1020640591
34.72722043898439,607245.7185918036
43.290609291567456,500112.6214643483
46.80484946102611,648841.8758343962
42.53960163533998,631579.9978793459
45.337309278656896,590718.286498755
37.754628019649196,620502.5997550145
44.933516152749355,561812.0890177517
47.377013162499495,560719.6558827327
38.58124302044381,620092.7303018509
44.22776694049307,577158.5864134065
40.761937848398276,606395.1970988669
36.49053530611672,574277.1341783946
41.4579856694988,622510.28241643
43.66856046686179,526363.1514702126
40.024448450976855,594058.0807657335
32.04685758652809,604292.5552897465
42.05432961563636,607028.1831946829
50.45194302711742,609118.1472777127
38.47355426666438,573638.0036345919
32.029450488868264,613586.6059895104
42.765877820419256,621615.3145988942
48.098865506277804,604822.7259645645
42.81993734541233,512599.33994489885
42.54978672198766,640651.3921207702
41.5091836389351,608545.2541387542
41.710150650539134,593965.128012017
45.05547694982185,552898.0536370596
36.15512468911505,633303.4917778055
37.682931415054796,570693.7918709476
39.05894860492129,619363.8438791374
45.129698922947355,710554.9481439606
33.26847390311059,618946.091078179
44.84236070803641,613144.8927613146
46.370074914786244,630302.7911113572
38.45169363134111,573833.6599978006
44.650094069197365,540779.1173693353
40.33470375173561,636149.9143514043
43.14090127048805,612080.983064389
36.649285452507634,558876.3322928965
40.126275499376696,581971.9615610878
40.4118022905407,511043.4082247323
37.42006613697117,712542.1889096268
38.707081878798284,627496.5480536631
44.54585411231846,574736.7271724558
42.89540142290716,519295.288726407
39.19145409779492,619316.7668464546
40.67510692141135,646441.0487763276
31.184573481006304,461968.39216612536
42.63085783619379,634918.7770022205
37.019733377265815,632050.3404735236
47.18957063790046,614619.2159179632
36.63092921385443,673406.6597607201
52.46928407059886,651435.4654492951
38.661047773148,616816.1059672048
42.925968384706074,606732.0667305515
38.961828639282864,672915.7515709033
42.93472559187654,654159.3488394094
33.36910755840829,624728.9123601507
41.40839836723175,697183.031809114
38.270673659207866,634033.3965767876
38.70083106723358,604822.5780200277
39.58334067291197,632690.094206623
43.11483328477934,561187.3779443478
45.199139015386024,675113.9553995283
47.99688697153606,556131.6750767994
36.02846990932793,566605.6172675458
34.81229014061897,695380.8004800287
40.019598808386256,607434.6419257685
47.556929359451985,614694.9669249251
48.97248956342354,525733.9829436854
43.58292327256558,580376.5136345034
37.68992546867975,641709.1835976575
50.327016561513226,597015.1322165363
37.45956901524662,533121.9773533308
42.65592299543724,599011.0206385374
45.480939806204816,427880.54703687725
37.649187170464,598745.7031274595
33.29856872916086,674688.2927664784
40.208862462673785,668463.6456797522
47.48055445975173,573402.9155354799
35.996981089009616,591040.4940657454
43.10025759308024,501372.4553764296
43.2862905781561,651066.8409454081
45.87058452836556,564298.6813862547
34.877000320658304,695747.5864023895
39.677664569559646,491537.5594960286
36.68460969161006,590116.0285518006
32.88408449615018,535460.8470271832
32.000764069720894,628815.8359454221
47.80574477104135,702779.1108565019
42.78859683484635,537980.7532670031
46.94159094363882,523993.6552339613
41.657622638054484,659740.1153611382
45.97203966823845,587873.5550242388
41.13577847218687,600050.461003666
32.36787595556397,580514.9242535429
37.13957720078416,610600.5854483697
43.407738513482656,559339.9481755197
40.14745931693844,601580.1437020873
41.42110583086339,603904.5460775848
41.36318746652438,600957.8222464416
40.35366968138096,546483.1026880345
36.05979996133732,603794.3527556185
26.77119631623805,591256.735252655
45.0097164784276,662836.355693519
43.18998354022778,541481.5984708102
41.05402715686779,630355.9007760353
33.32931403181605,577274.7558525915
44.38949542181411,588360.7875424253
26.002601549197035,628997.3725737903
33.08915058615767,588370.5152165458
43.759749202447075,498930.0634111023
37.59113530381389,582295.839108814
31.712243550083798,617978.8978024998
45.2218147177739,618691.2583696567
38.72584131041638,551363.0763547977
42.26501381897564,641523.0452605145
41.98313971344458,671183.4650723839
36.77349133019619,517514.011469436
45.60672016012926,524167.21864348924
38.56235027427612,644299.6706666455
40.79299756961998,567019.5611966234
36.118016417548965,601618.9146957338
48.16548637509292,491082.523285459
48.421001473954945,606033.9520868226
44.74485509954616,548405.748148588
45.752730189521,618379.4714571432
41.14127137381326,663783.0527679998
44.276554450044166,649629.0637678656
38.517386164595564,570173.5593548915
42.493328210311944,620468.6207316817
32.055732793583374,599188.8852752505
38.503937737139715,626102.9705638236
37.545573286611116,518712.7220547623
41.94125589251148,563158.0704593128
44.17737804141766,650028.4398117797
39.73096137495034,708534.5085334219
44.14125611103476,638307.2024531366
40.662204764899556,553463.7501075269
36.53450340444858,577324.8128976808
41.03291203539399,639229.4967887755
40.17016209538258,551440.7385316644
37.61605194998652,553859.2165843159
36.12265859460827,573592.0304892525
39.363317985196915,581291.1845510725
39.71120643735258,551143.3248120717
42.35156676034471,582505.8167868444
44.15199754692929,513038.6477375566
49.342071602014485,682300.9949938233
41.84748226741234,643422.7759007042
36.94680933055174,599343.1640057515
42.20845288210081,580889.8439444394
49.65434014396998,592622.6914911917
39.147411014945725,671090.9577971295
48.86499455024128,537625.686464484
37.73010012268348,660435.0442561904
42.672659343277886,692423.2747408722
42.97369812991099,553394.8048985717
35.59721993088465,524781.7902103027
39.90017409633976,625011.5389047533
41.53075923176814,504824.8299018375
42.264125453599064,582745.2266914267
38.179499511662634,540594.2788911909
28.28641254492304,587806.4407043199
44.50976069458018,618793.2693267324
46.07470747227528,616944.341386135
34.36327317328958,581221.9149696701
37.18329521761251,561844.578787956
45.521733332139384,650950.4586090035
32.40833807547327,654084.3101622916
38.63553568032889,615649.5372680255
36.14665757024783,608328.8860182833
42.50423070841103,565219.8780639799
39.17762665810215,601964.1777136417
36.06679543332321,588005.9446888008
37.080189434245966,613023.5590632363
33.09028616479956,584602.14587353
43.53533622694541,569337.5276282774
46.313947331797294,594664.6351364102
38.060048044111305,653794.3843231075
45.550278192564555,594406.5178347675
31.719410056858266,592449.4110286098
38.2265937145554,596232.5037233332
44.15202513133772,484653.42948421615
47.27663982363042,647252.5376701563
33.64071614428572,509222.13462242426
37.29959883609291,745293.1121507806
38.997296836416055,592275.4518029043
37.75773991043499,508531.0624326375
39.069762573446305,588009.9248327477
29.2004760665969,552455.2638203716
42.197209072315985,590647.8474328797
43.268211927112795,626789.7198313844
36.95921662117716,688196.459226398
33.09064946438347,633441.2240454667
45.42064457867379,600779.6510731798
33.19347822307628,586376.0756353039
30.30787658194355,633016.255008011
39.616059040603446,629625.4058837027
36.20712069333504,563901.9892728004
41.41544172340454,622585.0406132117
44.714114816608706,527117.9964682355
38.44921044461431,569774.7978070162
35.49166147831976,609493.403089935
43.03944160682393,508047.7905016442
39.34009212552816,556822.1516674164
40.57316543513943,682339.3756647225
35.21587252292028,611309.6911162363
36.5665008805716,624599.5688087951
40.6778990815449,634096.0641221728
44.70148138455864,594456.5124231084
35.92337016201331,606540.9916886176
37.05775338066045,627278.0659639837
36.15349612599609,568942.2778736575
33.862450591639075,567824.5146259088
42.28854418310254,647729.168185866
29.909095453259447,601468.7824754388
32.21699418753759,602312.2491802379
45.03724663494234,666898.7832866604
43.98254061515708,600402.3593705684
45.36667395795279,503966.85198527743
46.22571059107078,585045.8188802905
44.76095118221535,509935.00334087975
36.96373151888855,559817.9432099579
37.64925031354111,520134.2846090883
47.81095114195738,549917.4567411909
41.03532470304839,611348.9752841194
36.274562149345186,599406.5146163652
47.85919734026372,619528.7679090111
49.03305896678431,606787.3057134812
42.66134096773547,531458.5934913376
41.55087263043146,643978.9973408898
47.15823986043226,648559.1802046335
39.809737706841936,607623.0968187972
40.35871622581001,638356.4217413776
40.89160405637985,563150.1565363974
35.27724289418903,591099.5870518384
40.84554183129992,581560.1400840138
47.77734227261452,580650.8122028735
33.24432035699867,539644.9636570644
45.21850704867,605174.658679726
42.871154439233074,576231.9817661077
35.96363223738701,595982.3340599056
45.82340689221294,600339.184758712
40.05940606598878,557455.1688133448
45.02301677715892,633385.1269501947
40.499336865097526,615561.3174768233
49.190797127829796,639308.2634950029
46.409396451881875,622213.8464670756
41.729274908728925,598268.0224369911
35.5813829294771,646768.6235839785
41.69142899514789,561303.4593868542
42.46584962428762,598960.5713675054
45.11326902027366,589668.6216895756
41.33623573654296,547504.347529493
37.199842391370474,548395.4877410904
34.255499359986096,541427.0859476378
32.04388570382987,528788.2310612348
45.463204795639925,722491.0802648128
35.867478829713875,610408.9376986326
35.99187677948722,570923.6610540011
39.90452299859341,557706.6947689231
40.18149630986183,595962.3651968482
34.33887594458502,585765.273137033
35.024325422017576,549916.4469131498
33.44983747016922,692099.577602804
43.061425383493116,566303.5915497927
41.8210616306054,546923.6762690165
38.547244580131306,649356.9428182762
46.71449490440831,528846.0225769539
47.811324539943286,609738.1442852576
45.06373486673555,595768.9933915588
41.98321923524987,622634.3215814591
47.48557222959521,558841.3948496641
47.8077105371259,613973.8993101539
47.37175493077517,710506.7904911136
36.72559409116601,579860.2858599336
43.841687192176956,695628.0682307269
42.42601957603887,626377.7389575499
43.05185834136953,603105.0126907879
40.143849316566815,613311.7676645245
44.80368493896414,543535.1741042938
39.98734074239201,542183.6754951361
42.8623100333267,537955.2586892918
44.902925210686455,587876.7687237911
33.45819087924082,588259.1728285175
35.38536905691018,532198.2643953811
27.950687131120677,586284.8823664428
43.23199705492097,602322.9050209571
38.39815764670839,678125.34158006
45.36953797899742,651071.2356399441
37.48814793070639,578656.2163498314
45.963389758520194,695885.9064035726
45.58843103208416,542331.0143954054
46.76472581425756,558318.6037142737
42.532328766823206,489622.58029884275
32.777671241379174,697140.8682165629
44.94212781899587,610150.7816719571
36.20922512448461,611313.6080344131
41.67722711094267,611612.4976691391
38.95403030852272,611201.3246188841
43.516485489790874,512129.0996766195
37.542876019277195,629952.1484916004
37.556489372291395,612922.3357789321
48.77276151041471,595366.4208805986
40.67236695926955,576195.8945504593
41.36417849393453,583462.7101528891
44.28860569336092,658948.4864094185
42.75563524381589,602927.4146958635
39.76056273567677,606335.3645024115
41.45225681743851,617622.9136245665
39.845872213653735,613355.5548900388
42.41200529807305,683518.7531954326
32.34991231051558,657989.4001015972
38.505711144259266,632231.5560057741
34.4947903310998,672458.5436289002
45.277800549890706,621041.1433685945
40.006917301346874,587266.3165218437
36.060274537669,622096.4491110913
43.44228364222458,602015.0091935109
41.295664664803525,613253.194956149
39.557371230651874,532560.2796000298
38.89947247131602,525248.2855999051
34.672469150265954,624656.9095880755
34.40492474449602,642513.1642348783
43.14230404019246,613031.8971021551
31.446566494025127,469196.82295273745
38.60718799463281,577759.8232254676
51.9313091530201,545614.8362501615
45.35453381799679,565289.7516786755
30.457136903735996,705722.2004749012
46.41049200350514,586856.257989337
36.76096901130713,617683.8182260585
47.07056139893811,648227.1732928861
40.11572701289989,597406.625750981
42.640337572130925,605605.2019313953
40.600824748474935,578704.4038942866
35.89105184017592,614332.3147416149
34.05079756877561,646063.1388388016
42.20081843475743,572112.2886771294
40.83774882499091,690475.8884957344
30.956307379288518,650257.8640513353
32.64999926138169,579542.8664399144
36.194473901028395,640088.4460522748
41.179007298566276,711686.0056575156
35.583808418768456,672876.3552079408
37.191683541808096,552180.1571607688
39.4174239122075,651702.2812030428
29.63645374347371,631501.8632209407
37.238557968312996,463506.5658511926
40.067838450733234,616146.4803690682
33.428714699884225,540191.951877116
45.422716852351776,602990.7896112251
39.12664831491878,625022.0437906199
44.17901738606753,690111.6982489647
40.958852585407676,655930.5786340096
37.20485265493574,599504.3254575814
35.32066117389693,624054.7845408871
40.31949151762526,602359.9635634198
54.65688084142495,591509.665992879
37.41392855382094,624187.4875441383
37.63755512593685,601578.967115624
39.31737444016897,712619.0910306376
42.62897050264138,592820.8409482294
36.31703704591273,674287.5536703276
45.04174164356644,543831.783942079
31.979789170912383,650345.6146543465
44.64657812964951,556291.5703819441
38.0739487969994,643905.7102496395
33.553747802418236,598912.4191864625
42.25373414270086,566978.4836323332
36.01953104414479,638383.3709094705
37.92254571921153,512465.3021736895
33.66676978974242,575898.752255245
49.32769391670469,571377.408619098
40.47986364083575,520310.39212536626
47.80539717913215,570840.4182542644
38.74452855540293,673659.3838738259
47.44911716443041,565372.1060060536
46.36551526905012,638372.6433130797
39.10409845761263,629200.4959359637
41.1897062967142,503537.0979082618
38.454370291178606,572770.6458022469
38.41527747691088,574498.5417229846
39.398737218130634,614081.8634738039
37.67522560564797,446577.83110120613
45.56873177181495,494175.32732885936
29.409831661770696,549067.0089154667
28.515704591225084,718016.9849017521
37.37912036507102,555050.7063654229
42.28947129160631,674343.4953393518
34.004053616466,562305.2900894316
39.123561564138974,566020.6959450358
41.42803516268939,668875.7499669804
44.4636870688908,496824.74414828134
34.677682623681314,688436.2197598892
40.25646004102165,576269.796679008
35.26744860888997,563458.7807420659
41.364841047954144,603541.6020324947
31.966183487450344,611788.8197541788
46.073874723948165,612341.7542910977
44.73596772725802,605651.0532762539
39.78184064915839,501585.1353044458
37.67935933497468,589857.7676299098
44.16779371341694,617167.5046544316
41.17955347328773,572405.5988394115
38.436379833118906,618196.1811653082
39.744134175532764,568658.2959917143
38.28050571136732,683214.5592589243
45.92676661424514,632240.1340876283
44.35586147306337,479616.34319542313
42.53018472373794,677654.6705977363
38.66974695307054,608628.8585702721
33.0700859993567,564752.3721030072
42.49295512754981,627334.5342858938
39.310065085568326,595547.3443837148
40.07823909883741,564363.7829210124
44.25933160345732,498357.2273072115
30.025697892832817,637218.2511387076
40.76985281586412,645098.1515642563
48.27901625654056,567964.1850354247
38.12056258552401,554995.9421560519
39.03911242340101,585999.6722433222
41.48591042285091,655259.9881590802
38.16906289327946,537955.292686321
41.324719602183904,613105.7261520047
39.90226654904904,614404.120318483
45.795795227664534,631625.9493879176
44.907098622960106,627274.6363002898
36.23178130587,620242.369286809
36.83923621628976,600117.0173077509
35.89406188077402,505652.210320887
45.4738462473822,554262.1865977602
44.71757646407579,666378.2185634566
38.760746987936955,558333.4840500507
24.615159209736134,611696.562235639
39.03242216412703,586565.0020523828
39.78586540340545,598476.9388760135
44.76922925303365,570426.7023227705
45.845340483960186,584121.6205208316
40.54114945768057,637911.7172748039
44.71138578879738,599620.146627967
36.203555978682495,525914.7897469118
41.39241196781072,646942.0073070197
44.516518737729896,613275.0417169514
42.95935902199033,571092.9722515518
45.817485565960624,679359.9479866069
45.66595000572877,593954.6000493004
50.485583980652834,576899.4436695199
39.65524531308887,573484.699592047
28.830702274432532,581118.239306856
36.78206980735999,625818.8397436846
40.042744680700714,546458.9787946782
40.10952039769252,595018.5107270741
42.7723789525739,602050.6642492127
40.75536680615044,551845.6207320491
37.038013481047926,579101.504667052
36.77290935138802,634181.2223880754
34.81178640542383,578967.6733539805
44.55796675233541,613961.7207436179
48.965954249018544,567456.2554700554
47.80977121315838,578774.6000988174
45.39855350244665,659894.7488041843
42.57647122043654,602278.0221292324
45.19517940121054,608126.6433307002
35.01009027107786,554337.9866271861
47.054146863582176,668854.64780078
38.55131172916989,541751.6392651863
39.51183337444073,668317.3725304813
40.58623498765754,547496.278731762
47.317243201889234,641620.9574659052
37.7400660709209,580469.7919258502
38.7581173125148,616852.3920360357
40.24979380367776,583730.9741827348
42.25154133398929,451475.5069017667
45.93708161466306,605524.5516319273
38.47385257678816,656414.7369042909
43.57587478548423,630471.0984763674
44.965739122433305,652775.6269982011
39.12129501979227,557989.3840534708
44.47405647401087,702534.4288310304
44.98787933609445,660018.0323265054
37.99825264027273,606327.5538556788
39.85015540781386,622454.474946398
41.48696332214644,645036.5803749675
43.66167229065297,641133.4523518318
34.069206205395304,650239.8131719545
47.28951154213242,622303.9651109421
44.391624820692996,639705.1354314549
43.56121764672816,578599.5096644352
45.90851009635347,579650.6676419243
39.675448208265394,616745.7934907185
36.11907793313702,594585.2327591793
34.49374245085505,545738.4066919311
42.34509332467294,584754.6619064385
44.64923545298349,680742.995913387
41.220237229198986,568712.6558639563
35.20880357033618,627762.3550377649
35.90241753215347,568190.1779254117
33.34485117844895,679781.1301859501
47.418208801970394,654071.6481876712
37.842227999783965,621674.7698069086
37.050165702936724,624544.8919820683
42.430422918359184,547579.7775314001
37.87214646561583,591370.6903577058
33.2807975391111,694093.4653026593
40.31014199862274,584407.9662641033
38.26311094740008,596724.7019220284
34.710918552936725,560711.1936869061
47.16645378288986,569839.4970563945
46.217205415857336,691436.8836969374
38.49528008423362,578822.4767965177
39.77133500864258,594811.5767525674
35.55718193335498,630069.2046590133
41.447033223114886,628937.9615802561
45.73395869383058,596374.8461776293
37.75218190110175,636009.587980899
49.56713768485835,637530.3378586812
39.66812606336015,607589.8782305417
43.38555386182277,650933.7018174016
38.38003511389718,541442.1345229964
41.789002387704315,637087.7297538884
35.49344481911593,615857.0233815564
34.45093111482587,579243.8469256712
42.52160787878655,555554.5981838382
41.874663919028706,574693.202671025
43.13878859913297,626514.242026442
38.14404013684295,637881.7151393428
34.92913085906934,534958.4333161057
38.882431300325486,672384.5019226484
47.142992612553805,557107.7585067673
35.07870785221846,622579.4596315885
50.38305988981076,608399.4841022717
31.448311061580846,605061.938430179
31.732085025726654,697368.34189066
42.70127119638518,634001.0008395445
51.10883044197079,661492.9301872998
35.25403208935641,554348.623005559
41.084489082629005,546291.3805368821
29.67485688102439,700870.0250977121
34.57946305664362,622622.7501761405
38.778414076866156,560646.0710195696
39.25030621199496,535597.0179162705
40.08430504582602,588278.5484288316
36.12260025889484,600861.6108685618
42.24915013142904,479280.17938982876
37.299989715030755,551637.8399889781
34.95565713134111,576447.1059368115
40.59568660747317,629344.3904233034
41.99439185673809,596166.3923901184
35.91312962354918,575671.0768720456
41.16507289690231,582032.3441379874
39.6395316351225,601714.6454815068
40.735493712268955,636504.5645361848
38.49811642584251,610763.2137539234
41.992077848993624,559828.2353335603
41.963916839084256,580832.5258115612
35.050659575486605,541776.3586650685
41.21434284785653,616108.5522508948
31.574890436154842,597419.1193216207
43.95482693975038,595895.8914285837
38.84236877014062,633685.9877330698
34.37600812578277,547603.2520390474
36.52246856542026,738613.0951486256
36.219644704141515,638254.4234232396
35.1989008530501,587890.823473023
40.97531208993519,569092.7214482849
36.598032992120004,540491.0516279106
42.85487798776214,548483.5798582284
41.21242419079179,498521.38033161097
44.47718455079538,631804.4880963225
36.45242592775284,618432.8223463662
33.48365566679544,583137.2642546544
38.68013862492396,673243.1264604629
41.751360339085636,600480.4799009825
35.63826218497145,660237.5510760334
28.827771607793636,650019.6881707389
38.02185497061527,541724.3283793983
44.15563142055667,576875.2156653956
37.63309892517256,662522.4126525526
44.15382991845202,615190.2739399839
47.93133007557689,668774.0794226389
44.536369854017224,592859.1061068964
35.91746489720818,601366.3144233163
43.00325287102274,525401.7437099592
40.04402340717527,546940.6643992311
37.05258987807361,633225.1641890417
36.28244606612076,608032.6227493258
36.354239274677745,678152.6788929219
44.571145508478665,507459.5246736319
38.401868588178,524745.498240314
28.483582830180723,648528.4618413346
44.69890392142932,607750.2100569445
32.25534216502507,601075.360179958
48.713809827188584,567324.0197565783
41.6910267485108,581372.304121342
41.561686796924384,567478.9770382296
28.332336199340595,654647.8617732994
41.22287672995983,620431.5907231233
34.918951983592606,676147.6220687252
45.51674064883173,718946.794178746
41.19076402131512,575661.0459324035
45.33480411777071,575351.1877601963
41.72993933589358,669516.7488677892
49.574187496028266,581408.2780424522
35.29477122697028,621111.803033035
44.420349072885074,610272.2171980768
37.24192643832151,627143.2470250889
45.804898845262876,563092.6956328365
39.57002756828579,531711.8443222807
36.81158418246963,574946.8151390188
43.873825854164444,512295.8486632069
33.276692410475114,553250.7589017001
38.69708772922723,519310.47137825994
46.255000312831456,627530.3074430294
46.526604442687095,485151.365085826
35.20566136010686,624483.8300976539
36.19322292491738,604800.6064105487
48.1472651402013,672485.4212893113
34.89266691846422,558802.5000966996
40.376934428824036,592909.9318955891
41.17432499640503,618915.0451314165
47.2586124478699,590855.749341313
35.814215940345704,580029.7419936393
51.07721078415537,470220.8386184613
31.06462798598351,659537.3855089345
50.437359953365224,596525.8583065895
52.323129167765046,499558.4891177659
33.28615791228991,528554.2169244502
